Code agence;Commune;Tournee;Code INSEE;Latitude;Longitude;CP;Zone;UM;Poids
NT61L;ECORCHES;4, 5;61152;48.8677787780761;0.0919440016150496;61160;Zone 3;10.0;545.47
NT61L;ECOUCHE;23, 24, 4;61153;48.7188873291022;-0.12361100316048;61150;Zone 2;156.0;19461.7
NT61L;ECOUCHE LES VALLEES;23, 24, 4;61153;48.7188873291022;-0.12361100316048;61150;Zone 2;379.0;42589.898
NT61L;ECOUVES;1, 10, 11, 12, 15, 16, 21, 5;61341;48.5041656494141;0.10111100226641;61250;Zone 1;101.0;4522.09
NT50S;ECRAMMEVILLE;11;14235;49.3230552673339;-0.944444000720991;14710;Zone 2;1.0;87.5
NT50T;ECULLEVILLE;2;50171;49.6827774047849;-1.81972205638889;50440;Zone 1;1.0;146.0
NT14G;ELLON;23, 26, 39;14236;49.2200012207033;-0.677500009536735;14250;Zone 2;35.0;1437.6599999999999
NT14G;EMIEVILLE;38;14237;49.1577796936041;-0.2211109995842;14630;Zone 1;15.0;455.0
NT50S;EMONDEVILLE;6;50172;49.460556030273;-1.3397220373154;50310;Zone 3;14.0;400.54
NT14G;ENGLESQUEVILLE EN AUGE;28;14238;49.3325004577639;0.146110996603968;14800;Zone 2;12.0;410.8
NT50S;ENGLESQUEVILLE LA PERCEE;11;14239;49.3761100769043;-0.950277984142323;14710;Zone 2;12.0;713.5
NT14G;EPANEY;25;14240;48.949722290039;-0.1661110073328;14170;Zone 2;43.0;1105.695
NT61L;EPERRAIS;8;61154;48.4230575561519;0.551110982894902;61400;Zone 2;3.0;309.0
NT14G;EPINAY SUR ODON;26;14241;49.076667785645;-0.621388971805547;14310;Zone 2;5.0;203.18099999999998
NT14G;EPRON;18, 2, 34, 35, 37, 39, 8;14242;49.221389770508;-0.370555996894838;14610;Zone 1;732.0;39818.378
NT14G;EQUEMAUVILLE;13, 30, 45, MAINIER;14243;49.391109466553;0.2080560028553;14600;Zone 3;265.0;21239.877
NT50T;EQUEURDREVILLE HAINNEVILLE;1, 2, 3, 4, 9;50173;49.650554656982;-1.65277802944179;50120;Zone 1;1008.0;51030.453
NT50V;EQUILLY;17;50174;48.8419456481928;-1.3899999856949;50320;Zone 1;1.0;51.0
NT14G;ERAINES;25, 27;14244;48.9097213745119;-0.159167006611818;14700;Zone 2;5.0;1200.0
NT14G;ERNES;33;14245;49.0175018310551;-0.12361100316048;14270;Zone 1;4.0;1258.3
NT50S;EROUDEVILLE;6;50175;49.476943969727;-1.3899999856949;50310;Zone 3;20.0;3509.0860000000002
NT14G;ESCOVILLE;38;14246;49.2105560302728;-0.238888993859288;14850;Zone 1;30.0;735.498
NT14G;ESCURES SUR FAVIERES;33;14247;49.0241;-0.0939872;14170;Zone 2;1.0;65.0
NT14G;ESPINS;15, 50;14248;48.9999999999999;-0.414999991655353;14220;Zone 1;9.0;282.101
NT14G;ESQUAY NOTRE DAME;23, 26;14249;49.1130561828608;-0.471388995647432;14210;Zone 1;12.0;532.6
NT14G;ESQUAY SUR SEULLES;20, 51;14250;49.2724990844733;-0.622222006320976;14400;Zone 2;23.0;1709.034
NT61L;ESSAY;16, 6;61156;48.5419425964358;0.248333007097241;61500;Zone 1;9.0;864.09
NT14G;ESSON;15, 43, 50;14251;48.9641685485838;-0.45444399118423;14220;Zone 2;98.0;5703.415
NT14G;ESTREES LA CAMPAGNE;27;14252;49.0144424438478;-0.23277799785137;14190;Zone 1;22.0;1376.5
NT50S;ESTRY;15;14253;48.8983345031739;-0.733610987663295;14410;Zone 2;3.0;24.0
NT14G;ETERVILLE;31, 50;14254;49.1422233581539;-0.42583298683167;14930;Zone 1;153.0;2086.157
NT50S;ETIENVILLE;9;50177;49.3766670227051;-1.43444395065312;50360;Zone 3;47.0;841.9
NT50S;ETOUVY;12, 14, 15;14255;48.8947219848632;-0.888611018657664;14350;Zone 1;4.0;1497.0
NT14G;ETREHAM;51;14256;49.3216667175293;-0.796666979789735;14400;Zone 3;32.0;1415.0729999999999
NT14G;EVRECY;23, 26, 34;14257;49.1005554199222;-0.498888999223711;14210;Zone 1;360.0;10302.567000000001
NT14G;FALAISE;25, 27;14258;48.8947219848632;-0.193332999944693;14700;Zone 2;4227.0;179508.596
NT14G;FAMILLY;33;14259;48.9666671752928;0.355832993984219;14290;Zone 3;3.0;60.0
NT14G;FAUGUERNON;58;14260;49.1919441223139;0.270000010728842;14100;Zone 3;3.0;167.0
NT61L;FAVEROLLES;18, 2;61158;48.6697235107419;-0.296389013528819;61600;Zone 2;294.0;2944.822
NT61L;FAY;6;61159;48.6577796936041;0.41138899326324;61390;Zone 2;5.0;208.6
NT61L;FEINGS;7;61160;48.5461120605468;0.633889019489312;61400;Zone 3;3.0;535.6
NT50T;FERMANVILLE;1, 8;50178;49.6858329772947;-1.4541670084;50840;Zone 1;57.0;1351.82
NT61L;FERRIERES LA VERRERIE;6;61166;48.6513900756841;0.377499997615808;61390;Zone 2;4.0;494.0
NT50V;FERVACHES;1, 10, 14, 9;50180;48.9972229003911;-1.08527803421022;50420;Zone 2;469.0;81054.67
NT14G;FERVAQUES;33, 42;14265;49.040000915527;0.254721999168398;14140;Zone 3;9.0;1274.0
NT50V;FEUGERES;14;50181;49.1505546569821;-1.32055604457862;50190;Zone 2;8.0;162.0
NT14G;FEUGUEROLLES BULLY;19, 31, 40, 50;14266;49.1155548095698;-0.40416699647903;14320;Zone 1;37.0;1115.06
NT14G;FIERVILLE BRAY;27;14268;49.0683326721188;-0.188888996839521;14190;Zone 1;1.0;49.0
NT50T;FIERVILLE LES MINES;7;50183;49.39083480835;-1.66805601119998;50580;Zone 2;16.0;258.725
NT14G;FIERVILLE LES PARCS;24;14269;49.2400016784668;0.225556001067161;14130;Zone 2;5.0;678.0
NT14G;FIRFOL;58;14270;49.153610229492;0.320832997560502;14100;Zone 3;24.0;1091.43
NT50T;FLAMANVILLE;1, 11, 9;50184;49.5330543518071;-1.86388897895809;50340;Zone 2;746.0;34454.693
NT61L;FLERS;10, 13, 18, 2, 3, 33, 35, 61L2, 95;61169;48.7469444274898;-0.568055987358092;61100;Zone 3;5917.0;348977.814
NT61L;FLEURE;24;61170;48.6897201538092;-0.0558330006897453;61200;Zone 2;1.0;15.0
NT50V;FLEURY;008-2, 1, 10, 19, 3, 8, 9;50185;48.8491668701167;-1.27638900279999;50800;Zone 1;289.0;14213.929
NT14G;FLEURY SUR ORNE;21, 4, 49, 7;14271;49.1497230529788;-0.374444007873537;14123;Zone 1;4432.0;182467.871
NT50S;FLOTTEMANVILLE;6;50186;49.474445343018;-1.4541670084;50700;Zone 3;12.0;595.0
NT50T;FLOTTEMANVILLE HAGUE;1, 2, 4;50187;49.6219444274898;-1.72194397449488;50690;Zone 1;13.0;1478.2
NT50V;FOLLIGNY;008-2, 10, 7, 8;50188;48.8258323669429;-1.41111099719997;50320;Zone 1;34.0;14764.49
NT14G;FONTAINE ETOUPEFOUR;31;14274;49.1452789306637;-0.45138901472092;14790;Zone 1;159.0;10732.109
NT14G;FONTAINE HENRY;39;14275;49.2775001525881;-0.453332990407939;14610;Zone 1;35.0;824.832
NT14G;FONTAINE LE PIN;27;14276;48.974998474121;-0.282777994871138;14190;Zone 1;7.0;200.97
NT61L;FONTAINE LES BASSETS;5;61171;48.8563880920412;0.0052780001424252;61160;Zone 3;3.0;153.0
NT61L;FONTENAI SUR ORNE;24, 4;61173;48.7233314514162;-0.0708329975605037;61200;Zone 2;59.0;11328.853
NT50V;FONTENAY;11, 20;50189;48.6300010681152;-1.03083300590521;50140;Zone 2;153.0;2322.07
NT14G;FONTENAY LE MARMION;15, 19, 31, 50;14277;49.0927772521969;-0.349444001913068;14320;Zone 1;201.0;6252.967
NT14G;FONTENAY LE PESNEL;23, 26;14278;49.1677780151368;-0.585833013057712;14250;Zone 2;119.0;4419.876
NT50S;FONTENAY SUR MER;6;50190;49.4897232055661;-1.31583297252659;50310;Zone 3;2.0;166.0
NT50V;FONTENERMONT;15;14279;48.8247222900392;-1.10361099243162;14380;Zone 1;1.0;95.0
NT61L;FORGES;16;61175;48.4986114501947;0.116388998925688;61250;Zone 1;1.0;68.0
NT14G;FORMENTIN;14;14280;49.196388244629;0.142777994275088;14340;Zone 2;15.0;514.88
NT50S;FORMIGNY;11;14281;49.3372230529789;-0.898611009120929;14710;Zone 2;17.0;2673.0
NT50S;FORMIGNY LA BATAILLE;11;14281;49.3372230529789;-0.898611009120929;14710;Zone 2;50.0;2095.488
NT50S;FOUCARVILLE;6;50191;49.442501068115;-1.25611102581017;50480;Zone 3;8.0;59.0
NT50S;FOULOGNES;10;14282;49.1413879394532;-0.818055987358103;14240;Zone 1;2.0;71.64
NT14G;FOURCHES;25;14283;48.86194229126;-0.0808330029249165;14620;Zone 2;2.0;158.0
NT50V;FOURNEAUX;14;50192;48.9674987792972;-1.03527796268458;50420;Zone 2;4.0;118.0
NT14G;FOURNEAUX LE VAL;25;14284;48.8566665649411;-0.265832990407943;14700;Zone 2;12.0;544.76
NT14G;FOURNEVILLE;13, 28, 30;14286;49.3561096191407;0.235833004117012;14600;Zone 3;49.0;2236.6859999999997
NT61L;FRANCHEVILLE;24;61176;48.63777923584;-0.0541669987142089;61570;Zone 2;3.0;1234.5
NT61L;FRENES;3;61177;48.7861099243162;-0.681110978126528;61800;Zone 3;2.0;296.0
NT14G;FRENOUVILLE;29, 54;14287;49.1361122131348;-0.242221996188157;14630;Zone 1;113.0;4196.335
NT61L;FRESNAY LE SAMSON;5;61180;48.8833312988277;0.211110994219781;61120;Zone 3;47.0;399.0
NT14G;FRESNE LA MERE;25;14289;48.8933334350591;-0.118888996541498;14700;Zone 2;23.0;1381.7050000000002
NT14G;FRESNEY LE PUCEUX;15, 19, 31, 43, 50;14290;49.063056945801;-0.368611007928852;14680;Zone 1;145.0;6414.287
NT14G;FRESNEY LE VIEUX;15, 50;14291;49.0047225952149;-0.385556012392043;14220;Zone 1;6.0;307.0
NT50S;FRESVILLE;6;50194;49.4391670227047;-1.3558330535889;50310;Zone 3;11.0;1297.001
NT14G;FRIARDEL;33, 42;14292;49.002220153809;0.392221987247472;14290;Zone 3;7.0;648.0
NT14G;FUMICHON;58;14293;49.1725006103518;0.374444007873537;14590;Zone 3;8.0;422.0
NT61L;FYE;16;72139;48.3249;0.0873883;72610;Zone 1;21.0;257.71299999999997
NT61L;GACE;11, 15, 5, 95;61181;48.7933311462402;0.297778010368349;61230;Zone 3;450.0;25543.671
NT61L;GANDELAIN;1, 11, 2, 21;61182;48.4799995422359;-0.0880559980869268;61420;Zone 1;11.0;556.0
NT61L;GAPREE;6;61183;48.6227798461907;0.29305601119995;61390;Zone 2;6.0;1444.951
NT14G;GARCELLES SECQUEVILLE;25, 27;14294;49.099445343018;-0.287499994039537;14540;Zone 1;40.0;5642.8
NT14G;GARNETOT;42;14295;48.927484035946;0.048077727029;14170;Zone 2;6.0;2398.0
NT50V;GATHEMO;15;50195;48.7658348083503;-0.974443972110728;50150;Zone 2;6.0;546.0
NT50T;GATTEVILLE LE PHARE;1, 8;50196;49.6872215271;-1.282222032547;50760;Zone 2;74.0;2256.565
NT61L;GAUVILLE;26, 6;61184;48.8288879394527;0.55583298206329;61550;Zone 3;30.0;2470.86
NT50V;GAVRAY;1, 10, 18, 9;50197;48.9111099243161;-1.35000002384189;50450;Zone 1;227.0;17359.16
NT50V;GAVRAY SUR SIENNE;1, 10, 17, 5, 9;50197;48.9111099243161;-1.35000002384189;50450;Zone 1;191.0;5326.341
NT14G;GAVRUS;23, 26;14297;49.1186103820802;-0.512221992015839;14210;Zone 1;11.0;1444.27
NT50V;GEFFOSSES;13;50198;49.1291656494139;-1.55861103534701;50560;Zone 2;9.0;335.0
NT50S;GEFOSSE FONTENAY;11;14298;49.356945037842;-1.09416699409482;14230;Zone 2;6.0;158.755
NT61L;GENESLAY;1, 18;61186;48.5119438171389;-0.47999998927116;61140;Zone 2;7.0;2178.0
NT50V;GENETS;17, 21, 9;50199;48.6858329772949;-1.4761110544205;50530;Zone 2;149.0;3275.053
NT14G;GENNEVILLE;13, 30;14299;49.368057250977;0.275833010673521;14600;Zone 3;32.0;1343.52
NT50V;GER;11, 20, 3;50200;48.6830558776861;-0.788332998752587;50850;Zone 2;75.0;18616.513
NT14G;GIBERVILLE;13, 16, 17, 19, 24, 28, 36, 38, 39, 5, 52;14301;49.1841659545903;-0.284444004297261;14730;Zone 1;2323.0;169924.492
NT61L;GIEL COURTEILLES;23;61189;48.7752761840822;-0.197778001427648;61210;Zone 2;32.0;3792.774
NT50V;GIEVILLE;14;50202;49.0144424438478;-0.978332996368382;50160;Zone 2;7.0;470.7
NT61L;GINAI;5;61190;48.7475013732913;0.21583299338818;61310;Zone 2;5.0;76.96000000000001
NT14G;GLANVILLE;13, 28, 30;14302;49.2852783203129;0.0841670036315917;14950;Zone 2;11.0;317.0
NT50S;GLATIGNY;9;50204;49.2769432067872;-1.62777805328369;50250;Zone 3;6.0;297.0
NT14G;GLOS;14, 29, 32, 42, 54, 58, 76;14303;49.123611450195;0.280555993318561;14100;Zone 3;1431.0;101360.959
NT61L;GLOS LA FERRIERE;26, 6;61191;48.8572235107419;0.598610997200025;61550;Zone 3;17.0;2533.2
NT61L;GODISSON;15;61192;48.6797218322753;0.251388996839518;61240;Zone 2;8.0;780.5
NT50T;GOLLEVILLE;8;50207;49.4361114501949;-1.51611101627351;50390;Zone 2;7.0;749.0
NT50S;GONFREVILLE;8;50208;49.2391662597661;-1.3933329582214;50190;Zone 2;1.0;65.0
NT50T;GONNEVILLE;1, 3, 8;50209;49.639171600342;-1.46582996845252;50330;Zone 1;28.0;1528.9
NT14G;GONNEVILLE EN AUGE;38;14306;49.2597236633299;-0.192221999168401;14810;Zone 1;19.0;532.23
NT50T;GONNEVILLE LE THEIL;1, 8;50209;49.639171600342;-1.46582996845252;50330;Zone 1;90.0;2265.316
NT14G;GONNEVILLE SUR HONFLEUR;13, MAINIER;14304;49.3872222900387;0.240278005599979;14600;Zone 3;47.0;3089.079
NT14G;GONNEVILLE SUR MER;13, 28, 30, 52, MAINIER;14305;49.2813873291018;-0.0416669994592672;14510;Zone 2;98.0;11031.47
NT50S;GORGES;2, 9;50210;49.2572212219241;-1.40666699409481;50190;Zone 2;10.0;1025.0
NT50T;GOUBERVILLE;8;50211;49.689167022705;-1.31555604934688;50330;Zone 2;1.0;66.0
NT61L;GOUFFERN EN AUGE;10, 15, 24, 4, 5;61474;48.7552795410161;0.0705559998750712;61310;Zone 2;201.0;16203.997
NT61L;GOULET;24, 5;61194;48.7338905334472;-0.0938889980316175;61150;Zone 2;14.0;685.0
NT14G;GOUPILLIERES;15;14307;49.0325012207032;-0.480832993984218;14210;Zone 1;1.0;56.0
NT50S;GOURBESVILLE;6, 9;50212;49.4216651916502;-1.40861105918878;50480;Zone 3;4.0;227.0
NT50V;GOURFALEUR;14;50213;49.0816688537598;-1.1111110448837;50750;Zone 2;8.0;791.49
NT14G;GOUSTRANVILLE;24, 38, 52, MAINIER;14308;49.2188873291021;-0.100000001490118;14430;Zone 1;59.0;4325.1
NT50V;GOUVETS;1, 14, 15, 9;50214;48.93416595459;-1.09583294391631;50420;Zone 1;69.0;12585.0
NT50V;GOUVILLE SUR MER;1, 10, 13, 21, 3, 9;50215;49.096942901611;-1.57888901233671;50200;Zone 2;425.0;17301.863
NT14G;GOUVIX;27;14309;49.0347213745118;-0.302222013473509;14680;Zone 1;9.0;1943.6
NT50S;GRAIGNES;8;50216;49.2436103820801;-1.20416700839999;50620;Zone 2;28.0;2169.84
NT14G;GRAINVILLE LANGANNERIE;27;14310;49.0116653442378;-0.270556002855302;14190;Zone 1;15.0;463.0
NT14G;GRAINVILLE SUR ODON;31;14311;49.1411094665528;-0.528611004352569;14210;Zone 1;41.0;2816.796
NT50S;GRANDCAMP MAISY;10, 11, 5;14312;49.3875007629392;-1.04138898849488;14450;Zone 2;392.0;17485.032
NT61L;GRANDCHAMP;16;72142;48.3041;0.182755;72610;Zone 2;2.0;242.0
NT14G;GRANDCHAMP LE CHATEAU;54;14313;49.076942443848;0.0736109986901299;14140;Zone 2;1.0;384.0
NT50V;GRANDPARIGNY;11, 20;50391;48.5963897705082;-1.07777798175809;50600;Zone 2;364.0;32400.845
NT14G;GRANGUES;38;14316;49.266387939453;-0.057222001254559;14160;Zone 2;37.0;1123.5
NT50V;GRANVILLE;008-2, 1, 10, 12, 17, 18, 19, 20, 21, 3, 5, 7, 8, 9;50218;48.8397216796879;-1.58722198009491;50400;Zone 2;6137.0;323813.126
NT50V;GRATOT;13, 16, 3, 9;50219;49.0661125183108;-1.48916697502142;50200;Zone 2;70.0;4590.132
NT14G;GRAYE SUR MER;18;14318;49.3297233581539;-0.471666991710659;14470;Zone 2;101.0;6206.1990000000005
NT14G;GRENTHEVILLE;1, 10, 17, 18, 19, 21, 22, 27, 31, 34, 36, 40, 41, 43, 46, 47, 50, 54, 7;14319;49.1483345031741;-0.284999996423721;14540;Zone 1;2990.0;133147.259
NT50T;GREVILLE HAGUE;1, 2, 4;50220;49.6752777099611;-1.80055594444269;50440;Zone 1;11.0;606.0
NT14G;GRIMBOSQ;15, 50;14320;49.0438880920413;-0.453610986471177;14220;Zone 1;18.0;560.302
NT50V;GRIMESNIL;14;50221;48.9555549621583;-1.35222196578979;50450;Zone 1;12.0;773.0
NT50T;GROSVILLE;11;50222;49.5094451904297;-1.74138903617859;50340;Zone 1;32.0;1127.49
NT50V;GUEHEBERT;14, 3;50223;48.972778320313;-1.3724999427795;50210;Zone 1;4.0;338.0
NT61L;GUEPREI;5;61197;48.836944580078;-0.0080559998750686;61160;Zone 3;12.0;871.66
NT14G;GUERON;46, 51;14322;49.2486114501949;-0.712777972221394;14400;Zone 2;41.0;2721.054
NT61L;GUERQUESALLES;5;61198;48.904445648193;0.211389005184168;61120;Zone 3;10.0;261.23
NT50S;GUILBERVILLE;10, 14, 15;50224;48.99055480957;-0.944444000720991;50160;Zone 1;556.0;19086.472999999998
NT61L;HABLOVILLE;24, 4;61199;48.7872238159179;-0.167778000235557;61210;Zone 2;10.0;2361.81
NT61L;HALEINE;1, 18;61200;48.5191688537603;-0.441666990518569;61410;Zone 2;20.0;1935.29
NT14G;HAMARS;15, 50;14324;48.9977798461908;-0.545278012752531;14220;Zone 2;6.0;354.0
NT50V;HAMBYE;1, 10, 19, 9;50228;48.9449996948241;-1.27861094474789;50450;Zone 1;532.0;26469.871
NT50V;HAMELIN;17;50229;48.5452766418461;-1.20888900756839;50730;Zone 2;14.0;1380.2
NT50T;HARDINVAST;1, 11, 4, 8, 9;50230;49.5788879394529;-1.64694404602052;50690;Zone 1;40.0;1582.54
NT61L;HAUTERIVE;15, 16, 21, 7;61202;48.4777793884279;0.199722006916998;61250;Zone 1;256.0;11622.236
NT50V;HAUTEVILLE LA GUICHARD;14;50232;49.1280555725101;-1.30166697502139;50570;Zone 2;6.0;92.56700000000001
NT50V;HAUTEVILLE SUR MER;13, 9;50231;48.9783325195312;-1.53833305835719;50590;Zone 2;65.0;4199.816
NT50S;HAUTTEVILLE BOCAGE;6;50233;49.4263877868651;-1.4630559682846;50390;Zone 3;5.0;136.0
NT50T;HEAUVILLE;11, 4;50238;49.5825004577641;-1.80027794837951;50340;Zone 1;2.0;18.0
NT50S;HEBECREVON;1, 17;50239;49.1277770996092;-1.16583299636842;50180;Zone 1;34.0;2015.6
NT50T;HELLEVILLE;1, 11, 4;50240;49.5561103820799;-1.78527796268461;50340;Zone 1;22.0;746.0
NT61L;HELOUP;12, 36;61203;48.3977775573731;0.0252780001610518;61250;Zone 1;10.0;687.75
NT50S;HEMEVEZ;6;50241;49.4602775573732;-1.43638896942142;50700;Zone 3;7.0;344.0
NT14G;HERMANVILLE SUR MER;35;14325;49.2830543518069;-0.313611000776293;14880;Zone 1;253.0;9452.452
NT14G;HERMIVAL LES VAUX;14, 32, 54, 58, 76, ATS1, ATS2;14326;49.1655578613283;0.284166991710663;14100;Zone 3;671.0;68060.328
NT14G;HEROUVILLE ST CLAIR;1, 10, 11, 12, 22, 34, 41, 47, 49, 8, SASO2, TEV;14327;49.2058334350589;-0.31916698813438;14200;Zone 1;10861.0;500926.262
NT14G;HEROUVILLETTE;38;14328;49.2202796936043;-0.24194400012493;14850;Zone 1;58.0;927.293
NT50T;HERQUEVILLE;1, 2;50242;49.6680564880372;-1.8763890266418;50440;Zone 2;5.0;1190.0
NT50V;HEUGUEVILLE SUR SIENNE;13, 3;50243;49.0338897705079;-1.51638901233668;50200;Zone 2;37.0;1250.105
NT14G;HEULAND;52;14329;49.268611907959;0.0019440000178292;14430;Zone 2;4.0;372.0
NT14G;HEURTEVENT;33;14330;48.985557556152;0.1380559951067;14140;Zone 2;2.0;20.0
NT50S;HIESVILLE;4;50246;49.3716659545897;-1.2613890171051;50480;Zone 3;2.0;250.08
NT14G;HIEVILLE;33;14331;49.0233345031737;-0.0125000001862651;14170;Zone 2;9.0;608.0
NT50V;HOCQUIGNY;10;50247;48.8163871765141;-1.40638899803157;50320;Zone 1;4.0;741.0
NT14G;HONFLEUR;13, 24, 28, 30, 34, 45, 52, DHO, MAINIER;14333;49.4191665649412;0.231111004948618;14600;Zone 3;6280.0;348520.289
NT14G;HOTOT EN AUGE;29, 54;14335;49.167221069336;-0.0538889989256861;14430;Zone 1;6.0;191.0
NT14G;HOTTOT LES BAGUES;23, 26;14336;49.1527786254881;-0.648055970668779;14250;Zone 2;15.0;1018.1
NT14G;HOULGATE;13, 24, 30, 52, MAINIER;14338;49.3033332824709;-0.0758330002427072;14510;Zone 2;1228.0;36137.395
NT50S;HOUTTEVILLE;9;50250;49.3380546569822;-1.36194396018982;50250;Zone 3;2.0;363.0
NT14G;HUBERT FOLIE;27, 40, 50;14339;49.1294441223137;-0.314166992902759;14540;Zone 1;19.0;974.2
NT50T;HUBERVILLE;8;50251;49.5188903808591;-1.42972195148472;50700;Zone 1;24.0;620.223
NT50V;HUDIMESNIL;10;50252;48.864166259766;-1.4919439554214;50510;Zone 1;80.0;5333.097
NT50V;HUISNES SUR MER;17, 21;50253;48.6094436645508;-1.45138895511632;50170;Zone 2;5.0;1035.0
NT50V;HYENVILLE;13;50255;48.9958343505858;-1.46805596351617;50660;Zone 2;4.0;304.0
NT14G;IFS;12, 21, 34, 4, 7, 9, ATS1;14341;49.1383323669428;-0.347222000360491;14123;Zone 1;7687.0;322912.633
NT61L;IGE;14, 8;61207;48.3238906860349;0.521389007568359;61130;Zone 2;103.0;9988.455
NT61L;IRAI;7;61208;48.6708335876462;0.696389019489286;61190;Zone 3;17.0;326.812
NT50V;ISIGNY LE BUAT;17, 20, 21, 3;50256;48.610832214355;-1.16694402694702;50540;Zone 2;968.0;82862.276
NT50S;ISIGNY SUR MER;10, 11, 4, 5;14342;49.3180541992192;-1.1016670465469;14230;Zone 2;1864.0;111623.906
NT14G;JANVILLE;38;14344;49.164722442627;-0.151389002799988;14670;Zone 1;23.0;498.65999999999997
NT50T;JOBOURG;1;50257;49.68444442749;-1.90416705608369;50440;Zone 2;1.0;37.0
NT14G;JORT;25, 29, 33;14345;48.972778320313;-0.0799999982118638;14170;Zone 2;19.0;454.837
NT61L;JOUE DU BOIS;18, 2;61209;48.5827789306642;-0.23222200572491;61320;Zone 2;18.0;872.343
NT61L;JOUE DU PLAIN;24;61210;48.6905555725099;-0.123056001961232;61150;Zone 2;10.0;217.8
NT14G;JUAYE MONDAYE;23, 26;14346;49.212223052979;-0.694721996784215;14250;Zone 2;36.0;2571.12
NT50V;JUILLEY;1, 17, 20, 3, 9;50259;48.5997238159179;-1.34138894081121;50220;Zone 2;277.0;24830.523
NT50V;JULLOUVILLE;1, 12, 17, 19, 20, 21, 9;50066;48.7744445800778;-1.5480560064316;50610;Zone 2;539.0;16785.14
NT50S;JURQUES;15;14347;49.0177764892581;-0.741388976573919;14260;Zone 1;34.0;2481.3
NT50V;JUVIGNY LE TERTRE;1, 15, 20, 21;50260;48.6794433593748;-1.02083301544188;50520;Zone 2;82.0;17186.555
NT50V;JUVIGNY LES VALLEES;11, 15, 20, 21, 3, 8;50260;48.6794433593748;-1.02083301544188;50520;Zone 2;374.0;24451.716
NT61L;JUVIGNY SOUS ANDAINE;1, 2;61211;48.5527763366699;-0.508055984973912;61140;Zone 3;32.0;3034.44
NT61L;JUVIGNY SUR ORNE;24;61212;48.730556488037;0.0222219992429022;61200;Zone 2;1.0;65.0
NT14G;JUVIGNY SUR SEULLES;26;14348;49.162223815918;-0.612222015857711;14250;Zone 2;1.0;66.0
NT61L;JUVIGNY VAL D ANDAINE;1, 18;61211;48.5527763366699;-0.508055984973912;61140;Zone 3;90.0;11153.461
NT61L;L AIGLE;11, 21, 26, 41, 6, 61L1, 95;61214;48.7636108398443;0.628332972526529;61300;Zone 3;2902.0;180921.498
NT50T;L ETANG BERTRAND;7, 8;50176;49.4672203063961;-1.56027805805208;50260;Zone 1;54.0;2782.3
NT61L;L HERMITIERE;8;61204;48.2816658020018;0.643611013889286;61260;Zone 3;1.0;98.0
NT61L;L HOME CHAMONDOT;11, 7;61206;48.5886116027829;0.71555602550507;61290;Zone 3;25.0;6210.0
NT14G;L HOTELLERIE;32, 58;14334;49.1413879394532;0.40555599331856;14100;Zone 3;20.0;3225.0
NT61L;L OREE D ECOUVES;1, 11, 15, 18, 2, 23, 3, 36;61228;48.5144424438479;-0.0327779985964298;61420;Zone 1;27.0;5439.08
NT14G;L OUDON;33;14697;48.9744453430181;0.0380560010671619;14170;Zone 2;6.0;317.0
NT50V;LA BALEINE;10;50028;48.9261093139648;-1.31638896465299;50450;Zone 1;2.0;249.25
NT61L;LA BAROCHE SOUS LUCE;1, 18;61025;48.5441665649412;-0.578889012336729;61330;Zone 3;20.0;2303.0
NT50S;LA BARRE DE SEMILLY;1, 11;50032;49.1122207641601;-1.03083300590521;50810;Zone 1;27.0;3061.05
NT50V;LA BAZOGE;11;50037;48.6474990844729;-1.02666699886322;50520;Zone 2;1.0;237.0
NT50S;LA BAZOQUE;10;14050;49.1616668701172;-0.866944015026063;14490;Zone 1;4.0;124.0
NT61L;LA BAZOQUE;3;14050;49.1616668701172;-0.866944015026063;61100;Zone 1;8.0;2029.8
NT50V;LA BESLIERE;10;50047;48.817658794028;-1.428504205043;50320;Zone 1;1.0;105.0
NT50S;LA BIGNE;15;14073;49.0113906860348;-0.72027802467347;14260;Zone 2;2.0;60.0
NT50V;LA BLOUTIERE;10, 19, 3;50060;48.8766670227052;-1.23861098289489;50800;Zone 1;16.0;1172.816
NT14G;LA BOISSIERE;14, 29;14082;49.1366653442382;0.130556002259252;14340;Zone 2;6.0;236.2
NT50S;LA BONNEVILLE;9;50064;49.3941688537602;-1.4533330202103;50360;Zone 3;3.0;24.2
NT14G;LA BREVIERE;33;14105;48.9730567932128;0.163056001067158;14140;Zone 2;1.0;43.0
NT14G;LA CAINE;23, 26;14122;49.0336112976069;-0.519721984863282;14210;Zone 2;10.0;594.0
NT50S;LA CAMBE;10, 11, 4, 5;14124;49.3424987792973;-1.00472199916838;14230;Zone 2;140.0;5597.07
NT61L;LA CARNEILLE;23;61073;48.778057098389;-0.44722199440002;61100;Zone 3;2.0;54.0
NT50V;LA CHAISE BAUDOUIN;15;50112;48.7649993896478;-1.2361110448837;50370;Zone 1;24.0;1517.7
NT61L;LA CHAPELLE AU MOINE;13;61094;48.7099990844732;-0.585277974605573;61100;Zone 3;37.0;1440.711
NT61L;LA CHAPELLE BICHE;3;61095;48.712501525879;-0.628055989742308;61100;Zone 3;3.0;364.3
NT50V;LA CHAPELLE CECELIN;15, 21, 3, 9;50121;48.8130569458007;-1.16083300113679;50800;Zone 1;7.0;526.702
