;Dpt;Code INSEE;CP;Commune;Code agence;Code Directionnel;Latitude;Longitude;Commune_agence;Code postal;Latitude_agence;Longitude_agence;Distance (km)
FR;50;50053;50540;LES BIARDS;NT50X;50V;48.5838;-1.18601;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;29.03
FR;50;50054;50160;BIEVILLE;NT50X;50S;49.0844421386718;-0.887777984142292;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;8.7
FR;50;50055;50390;BINIVILLE;NT50X;50S;49.4275016784668;-1.47694396972662;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;55.2
FR;50;50056;50140;BION;NT50X;50V;48.6208343505857;-0.919166982173924;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;34.09
FR;50;50058;50560;BLAINVILLE SUR MER;NT50X;50V;49.0663871765138;-1.58166694641108;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;35.33
FR;50;50059;50480;BLOSVILLE;NT50X;50S;49.3738899230963;-1.28972196578982;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;42.42
FR;50;50060;50800;LA BLOUTIERE;NT50X;50V;48.8766670227052;-1.23861098289489;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;3.81
FR;50;50061;50200;BOISROGER;NT50X;50V;49.0913887023927;-1.54083299636838;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;35.4
FR;50;50062;50800;BOISYVON;NT50X;50V;48.8066673278812;-1.12777805328372;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;9.12
FR;50;50063;50250;BOLLEVILLE;NT50X;50S;49.302501678467;-1.57333302497861;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.1
FR;50;50064;50360;LA BONNEVILLE;NT50X;50S;49.3941688537602;-1.4533330202103;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.27
FR;50;50065;50170;BOUCEY;NT50X;50V;48.553494190705;-1.492155669269;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;37.12
FR;50;50066;50610;ST MICHEL DES LOUPS;NT50X;50V;48.7744445800778;-1.5480560064316;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.89
FR;50;50067;50220;LA BOULOUZE;NT50X;50V;48.67751;-1.21165;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.45
FR;50;50069;50800;BOURGUENOLLES;NT50X;50V;48.7894439697271;-1.26861095428468;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;6.26
FR;50;50070;50480;BOUTTEVILLE;NT50X;50S;49.3897209167477;-1.25861096382142;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;42.87
FR;50;50071;50870;BRAFFAIS;NT50X;50V;48.757499694824;-1.26027798652649;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;9.56
FR;50;50072;50200;BRAINVILLE;NT50X;50V;49.0863876342768;-1.4988889694214;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.12
FR;50;50074;50370;BRECEY;NT50X;50V;48.7263908386229;-1.16583299636842;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;13.99
FR;50;50075;50160;BRECTOUVILLE;NT50X;50V;49.0238876342771;-1.02333295345307;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.66
FR;50;50076;50290;BREHAL;NT50X;50V;48.9008331298829;-1.51333296298983;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.11
FR;50;50078;50430;BRETTEVILLE SUR AY;NT50X;50S;49.2616653442381;-1.63111102581019;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;52.44
FR;50;50080;50500;BREVANDS;NT50X;50S;49.3322219848629;-1.18944394588468;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;34.92
FR;50;50081;50290;BREVILLE SUR MER;NT50X;50V;48.8672218322753;-1.55444395542138;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.27
FR;50;50084;50200;BRICQUEVILLE LA BLOUETTE;NT50X;50V;49.0341682434078;-1.4761110544205;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;27.48
FR;50;50085;50290;BRICQUEVILLE SUR MER;NT50X;50V;48.915557861328;-1.5208330154419;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.18
FR;50;50088;50150;BROUAINS;NT50X;50V;48.7230567932132;-0.967499971389746;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.99
FR;50;50089;50480;BRUCHEVILLE;NT50X;50S;49.3744430541991;-1.20611095428471;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;39.71
FR;50;50090;50640;BUAIS LES MONTS;NT50X;50V;48.5230560302728;-0.968888998031641;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;40.72
FR;50;50092;50200;CAMBERNON;NT50X;50V;49.0819435119628;-1.38472199439997;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;28.68
FR;50;50093;50570;CAMETOURS;NT50X;50V;49.0691680908201;-1.28138899803163;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.4
FR;50;50094;50210;CAMPROND;NT50X;50V;49.0894432067872;-1.34666705131528;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;28.57
FR;50;50095;50750;CANISY;NT50X;50V;49.0755577087401;-1.17583298683168;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;26.35
FR;50;50098;50570;CARANTILLY;NT50X;50V;49.0638885498048;-1.24055600166319;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;24.63
FR;50;50099;50500;CARENTAN;NT50X;50S;49.3041687011721;-1.24527800083159;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;34.13
FR;50;50100;50240;CARNET;NT50X;50V;48.5102767944338;-1.3566670417786;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;37.93
FR;50;50102;50740;CAROLLES;NT50X;50V;48.7499159999998;-1.56045200000003;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.72
FR;50;50103;50480;CARQUEBUT;NT50X;50S;49.3738899230963;-1.33055603504177;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;44.02
FR;50;50106;50620;CAVIGNY;NT50X;50S;49.1933326721192;-1.10944402217863;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;18.48
FR;50;50107;50500;CATZ;NT50X;50S;49.3108329772952;-1.18111097812649;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;32.51
FR;50;50108;50220;CEAUX;NT50X;50V;48.6333312988281;-1.3869440555573;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.65
FR;50;50109;50510;CERENCES;NT50X;50V;48.918609619141;-1.4358329772949;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;16.71
FR;50;50110;50680;CERISY LA FORET;NT50X;50S;49.196388244629;-0.935832977294938;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;17.19
FR;50;50111;50210;CERISY LA SALLE;NT50X;50V;49.026943206787;-1.28333294391629;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.77
FR;50;50112;50370;LA CHAISE BAUDOUIN;NT50X;50V;48.7649993896478;-1.2361110448837;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;8.61
FR;50;50113;50540;CHALANDREY;NT50X;50V;48.6169;-1.2175;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.13
FR;50;50114;50320;LES CHAMBRES;NT50X;50V;48.7680549621582;-1.38805603981017;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;13.69
FR;50;50115;50320;LE GRIPPON;NT50X;50V;48.7775001525882;-1.39472198486329;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;13.49
FR;50;50116;50530;CHAMPCEY;NT50X;50V;48.7272224426267;-1.4472219944;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;19.93
FR;50;50117;50530;CHAMPEAUX;NT50X;50V;48.7408332824708;-1.52666699886318;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;23.93
FR;50;50118;50800;CHAMPREPUS;NT50X;50V;48.834999084473;-1.32083296775822;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;6.03
FR;50;50119;50620;LES CHAMPS DE LOSQUE;NT50X;50S;49.1836128234863;-1.22694396972661;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;22.99
FR;50;50120;50510;CHANTELOUP;NT50X;50V;48.900276184082;-1.48611104488371;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;19.2
FR;50;50121;50800;LA CHAPELLE CECELIN;NT50X;50V;48.8130569458007;-1.16083300113679;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;6.64
FR;50;50122;50160;LA CHAPELLE DU FEST;NT50X;50S;49.05996;-0.97328;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;2.03
FR;50;50123;50570;LA CHAPELLE EN JUGER;NT50X;50V;49.12833404541;-1.21472203731539;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;31.85
FR;50;50124;50370;LA CHAPELLE UREE;NT50X;50V;48.6683311462398;-1.14833295345308;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.49
FR;50;50125;50520;CHASSEGUEY;NT50X;50V;48.6486091613772;-1.07777798175809;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;24.62
FR;50;50126;50870;CHAVOY;NT50X;50V;48.728610992432;-1.33305597305302;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.4
FR;50;50127;50480;CHEF DU PONT;NT50X;50S;49.3847236633298;-1.34138894081121;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;45.46
FR;50;50128;50410;LE CHEFRESNE;NT50X;50V;48.904445648193;-1.15361094474789;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;9.34
FR;50;50130;50800;CHERENCE LE HERON;NT50X;50V;48.8038902282712;-1.1950000524521;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;5.39
FR;50;50131;50520;CHERENCE LE ROUSSEL;NT50X;50V;48.7105560302729;-1.0147219896317;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.09
FR;50;50132;50220;LES CHERIS;NT50X;50V;48.6361122131349;-1.255833029747;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.97
FR;50;50133;50600;CHEVREVILLE;NT50X;50V;48.6169433593752;-1.04277801513672;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;28.95
FR;50;50134;50420;CHEVRY;NT50X;50V;48.9716682434081;-1.11861097812652;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;16.89
FR;50;50136;50250;COIGNY;NT50X;50S;49.3238906860353;-1.3830560445786;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;42.05
FR;50;50137;50800;LA COLOMBE;NT50X;50V;48.8758316040039;-1.18027794361112;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;5.72
FR;50;50138;50700;COLOMBY;NT50X;50S;49.4566688537599;-1.49138903617858;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;58.37
FR;50;50139;50890;CONDE SUR VIRE;NT50X;50S;49.0530548095702;-1.03583300113678;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;3.32
FR;50;50140;50660;CONTRIERES;NT50X;50V;48.9902763366701;-1.43194401264187;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.66
FR;50;50141;50170;CORMERAY;NT50X;50V;48.550549854377;-1.44648993319;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;35.85
FR;50;50143;50290;COUDEVILLE SUR MER;NT50X;50V;48.8830566406247;-1.5252779722214;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.45
FR;50;50144;50670;COULOUVRAY BOISBENATRE;NT50X;50V;48.7894439697271;-1.10916697978972;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;11.24
FR;50;50145;50200;COURCY;NT50X;50V;49.0411109924319;-1.39194405078887;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;24.76
FR;50;50146;50220;COURTILS;NT50X;50V;48.6291656494139;-1.4083329439163;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;26.77
FR;50;50147;50200;COUTANCES;NT50X;50V;49.0502777099608;-1.44333302974698;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;27.52
FR;50;50148;50680;COUVAINS;NT50X;50S;49.1655578613283;-1.00555598735808;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;13.31
FR;50;50151;50710;CREANCES;NT50X;50V;49.2019424438478;-1.5644439458847;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;46.51
FR;50;50152;50370;LES CRESNAYS;NT50X;50V;48.7213897705081;-1.12277805805209;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;15.96
FR;50;50153;50250;CRETTEVILLE;NT50X;50S;49.3455543518071;-1.3852779865265;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;43.95
FR;50;50154;50240;LA CROIX AVRANCHIN;NT50X;50V;48.5477790832519;-1.3819439411163;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;34.4
FR;50;50155;50220;CROLLON;NT50X;50V;48.5863876342769;-1.38333296775819;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;30.37
FR;50;50156;50360;CROSVILLE SUR DOUVE;NT50X;50S;49.3897209167477;-1.4827779531479;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;52.34
FR;50;50157;50170;CUREY;NT50X;50V;48.5914747;-1.4409319;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;31.6
FR;50;50158;50670;CUVES;NT50X;50V;48.7191658020021;-1.10666704177859;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;16.83
FR;50;50159;50750;DANGY;NT50X;50V;49.0444450378421;-1.22444403171542;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.5
FR;50;50161;50620;LE DEZERT;NT50X;50S;49.2044448852542;-1.16250002384192;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;21.57
FR;50;50164;50420;DOMJEAN;NT50X;50V;48.9888877868649;-1.03305602073669;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.23
FR;50;50165;50350;DONVILLE LES BAINS;NT50X;50V;48.8424987792968;-1.58555603027342;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.4
FR;50;50166;50250;DOVILLE;NT50X;50S;49.3336105346682;-1.53888905048371;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.12
FR;50;50167;50530;DRAGEY RONTHON;NT50X;50V;48.7172203063959;-1.48527801036828;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;22.8
FR;50;50168;50220;DUCEY LES CHERIS;NT50X;50V;48.6208343505857;-1.28944396972659;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;24.91
FR;50;50169;50310;ECAUSSEVILLE;NT50X;50S;49.463054656982;-1.37444400787347;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;54.09
FR;50;50170;50480;ECOQUENEAUVILLE;NT50X;50S;49.4011116027832;-1.29138898849489;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;45.11
FR;50;50172;50310;EMONDEVILLE;NT50X;50S;49.460556030273;-1.3397220373154;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;52.59
FR;50;50174;50320;EQUILLY;NT50X;50V;48.8419456481928;-1.3899999856949;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;11.05
FR;50;50175;50310;EROUDEVILLE;NT50X;50S;49.476943969727;-1.3899999856949;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;56.0
FR;50;50177;50360;ETIENVILLE;NT50X;50S;49.3766670227051;-1.43444395065312;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;48.9
FR;50;50179;50640;FERRIERES;NT50X;50V;48.5452766418461;-0.955555975437188;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;39.1
FR;50;50180;50420;FERVACHES;NT50X;50V;48.9972229003911;-1.08527803421022;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.6
FR;50;50181;50190;FEUGERES;NT50X;50V;49.1505546569821;-1.32055604457862;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;34.78
FR;50;50182;50190;LA FEUILLIE;NT50X;50V;49.1769447326658;-1.47638905048368;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;41.04
FR;50;50185;50800;FLEURY;NT50X;50V;48.8491668701167;-1.27638900279999;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;2.81
FR;50;50186;50700;FLOTTEMANVILLE;NT50X;50S;49.474445343018;-1.4541670084;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;58.32
FR;50;50188;50320;FOLLIGNY;NT50X;50V;48.8258323669429;-1.41111099719997;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;12.73
FR;50;50189;50140;FONTENAY;NT50X;50V;48.6300010681152;-1.03083300590521;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;28.17
FR;50;50190;50310;FONTENAY SUR MER;NT50X;50S;49.4897232055661;-1.31583297252659;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;54.68
FR;50;50191;50480;FOUCARVILLE;NT50X;50S;49.442501068115;-1.25611102581017;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;48.1
FR;50;50192;50420;FOURNEAUX;NT50X;50V;48.9674987792972;-1.03527796268458;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;20.44
FR;50;50193;50850;LE FRESNE PORET;NT50X;50V;48.7113876342773;-0.828611016273506;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.53
FR;50;50194;50310;FRESVILLE;NT50X;50S;49.4391670227047;-1.3558330535889;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.12
FR;50;50195;50150;GATHEMO;NT50X;50V;48.7658348083503;-0.974443972110728;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;21.25
FR;50;50197;50450;GAVRAY;NT50X;50V;48.9111099243161;-1.35000002384189;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;11.14
FR;50;50198;50560;GEFFOSSES;NT50X;50V;49.1291656494139;-1.55861103534701;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;39.53
FR;50;50199;50530;GENETS;NT50X;50V;48.6858329772949;-1.4761110544205;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;24.61
FR;50;50200;50850;GER;NT50X;50V;48.6830558776861;-0.788332998752587;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;37.61
FR;50;50201;50250;GERVILLE LA FORET;NT50X;50S;49.26859;-1.49247;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;44.12
FR;50;50202;50160;GIEVILLE;NT50X;50V;49.0144424438478;-0.978332996368382;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;27.06
FR;50;50204;50250;GLATIGNY;NT50X;50S;49.2769432067872;-1.62777805328369;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;53.02
FR;50;50205;50300;LA GODEFROY;NT50X;50V;48.6911125183107;-1.28972196578982;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;17.22
FR;50;50206;50300;LA GOHANNIERE;NT50X;50V;48.7061119079589;-1.25472199916839;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;15.2
FR;50;50208;50190;GONFREVILLE;NT50X;50S;49.2391662597661;-1.3933329582214;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;36.33
FR;50;50210;50190;GORGES;NT50X;50S;49.2572212219241;-1.40666699409481;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;38.31
FR;50;50212;50480;GOURBESVILLE;NT50X;50S;49.4216651916502;-1.40861105918878;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;51.63
FR;50;50213;50750;GOURFALEUR;NT50X;50V;49.0816688537598;-1.1111110448837;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;28.22
FR;50;50214;50420;GOUVETS;NT50X;50V;48.93416595459;-1.09583294391631;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.67
FR;50;50215;50560;GOUVILLE SUR MER;NT50X;50V;49.096942901611;-1.57888901233671;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;37.67
FR;50;50216;50620;GRAIGNES;NT50X;50S;49.2436103820801;-1.20416700839999;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;26.88
FR;50;50217;50370;LE GRAND CELLAND;NT50X;50V;48.6822204589842;-1.18361103534699;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;18.28
FR;50;50218;50400;GRANVILLE;NT50X;50V;48.8397216796879;-1.58722198009491;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;25.52
FR;50;50219;50200;GRATOT;NT50X;50V;49.0661125183108;-1.48916697502142;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;30.87
FR;50;50221;50450;GRIMESNIL;NT50X;50V;48.9555549621583;-1.35222196578979;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;15.05
FR;50;50223;50210;GUEHEBERT;NT50X;50V;48.972778320313;-1.3724999427795;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;17.47
FR;50;50224;50160;GUILBERVILLE;NT50X;50S;48.99055480957;-0.944444000720991;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;7.09
FR;50;50225;50410;LE GUISLAIN;NT50X;50V;48.9738883972173;-1.22805595397949;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;14.65
FR;50;50227;50310;LE HAM;NT50X;50S;49.4513893127441;-1.414999961853;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;54.6
FR;50;50228;50450;HAMBYE;NT50X;50V;48.9449996948241;-1.27861094474789;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;11.76
FR;50;50229;50730;HAMELIN;NT50X;50V;48.5452766418461;-1.20888900756839;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;33.12
FR;50;50231;50590;HAUTEVILLE SUR MER;NT50X;50V;48.9783325195312;-1.53833305835719;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;26.61
FR;50;50232;50570;HAUTEVILLE LA GUICHARD;NT50X;50V;49.1280555725101;-1.30166697502139;Villedieu-les-Po«ü∂¶les;50800;48.8424;-1.23952;32.09
FR;50;50233;50390;HAUTTEVILLE BOCAGE;NT50X;50S;49.4263877868651;-1.4630559682846;Cond«ü∂∏-sur-Vire;50890;49.046229053341;-0.991599705415;54.46
