Pays;Dpt;Code INSEE;CP;Commune;Code agence;Code Directionnel;Latitude;Longitude;Commune_agence;Code postal;Latitude_agence;Longitude_agence;Distance (km);Zone
FR;50;50150;50630;CRASVILLE;NT50T;50T;49.5519447326658;-1.33944404125211;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;20.04;Zone 2
FR;50;50151;50710;CREANCES;NT50V;50V;49.2019424438478;-1.5644439458847;Villedieu-les-Po̻les;50800;48.8424;-1.23952;46.51;Zone 3
FR;50;50152;50370;LES CRESNAYS;NT50V;50V;48.7213897705081;-1.12277805805209;Villedieu-les-Po̻les;50800;48.8424;-1.23952;15.96;Zone 1
FR;50;50153;50250;CRETTEVILLE;NT50S;50S;49.3455543518071;-1.3852779865265;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;43.95;Zone 3
FR;50;50154;50240;LA CROIX AVRANCHIN;NT50V;50V;48.5477790832519;-1.3819439411163;Villedieu-les-Po̻les;50800;48.8424;-1.23952;34.4;Zone 2
FR;50;50155;50220;CROLLON;NT50V;50V;48.5863876342769;-1.38333296775819;Villedieu-les-Po̻les;50800;48.8424;-1.23952;30.37;Zone 2
FR;50;50156;50360;CROSVILLE SUR DOUVE;NT50S;50S;49.3897209167477;-1.4827779531479;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;52.34;Zone 3
FR;50;50157;50170;CUREY;NT50V;50V;48.5914747;-1.4409319;Villedieu-les-Po̻les;50800;48.8424;-1.23952;31.6;Zone 2
FR;50;50158;50670;CUVES;NT50V;50V;48.7191658020021;-1.10666704177859;Villedieu-les-Po̻les;50800;48.8424;-1.23952;16.83;Zone 1
FR;50;50159;50750;DANGY;NT50V;50V;49.0444450378421;-1.22444403171542;Villedieu-les-Po̻les;50800;48.8424;-1.23952;22.5;Zone 2
FR;50;50160;50580;DENNEVILLE;NT50T;50T;49.3136100769041;-1.65888905525208;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;36.34;Zone 2
FR;50;50161;50620;LE DEZERT;NT50S;50S;49.2044448852542;-1.16250002384192;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;21.57;Zone 2
FR;50;50162;50110;DIGOSVILLE;NT50T;50T;49.6322212219242;-1.5252779722214;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;4.28;Zone 1
FR;50;50163;50440;DIGULLEVILLE;NT50T;50T;49.6997222900392;-1.85777795314791;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;20.96;Zone 2
FR;50;50164;50420;DOMJEAN;NT50V;50V;48.9888877868649;-1.03305602073669;Villedieu-les-Po̻les;50800;48.8424;-1.23952;22.23;Zone 2
FR;50;50165;50350;DONVILLE LES BAINS;NT50V;50V;48.8424987792968;-1.58555603027342;Villedieu-les-Po̻les;50800;48.8424;-1.23952;25.4;Zone 2
FR;50;50166;50250;DOVILLE;NT50S;50S;49.3336105346682;-1.53888905048371;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;51.12;Zone 3
FR;50;50167;50530;DRAGEY RONTHON;NT50V;50V;48.7172203063959;-1.48527801036828;Villedieu-les-Po̻les;50800;48.8424;-1.23952;22.8;Zone 2
FR;50;50168;50220;DUCEY LES CHERIS;NT50V;50V;48.6208343505857;-1.28944396972659;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.91;Zone 2
FR;50;50169;50310;ECAUSSEVILLE;NT50S;50S;49.463054656982;-1.37444400787347;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;54.09;Zone 3
FR;50;50170;50480;ECOQUENEAUVILLE;NT50S;50S;49.4011116027832;-1.29138898849489;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;45.11;Zone 3
FR;50;50171;50440;ECULLEVILLE;NT50T;50T;49.6827774047849;-1.81972205638889;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;17.77;Zone 1
FR;50;50172;50310;EMONDEVILLE;NT50S;50S;49.460556030273;-1.3397220373154;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;52.59;Zone 3
FR;50;50173;50120;EQUEURDREVILLE HAINNEVILLE;NT50T;50T;49.650554656982;-1.65277802944179;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;5.19;Zone 1
FR;50;50174;50320;EQUILLY;NT50V;50V;48.8419456481928;-1.3899999856949;Villedieu-les-Po̻les;50800;48.8424;-1.23952;11.05;Zone 1
FR;50;50175;50310;EROUDEVILLE;NT50S;50S;49.476943969727;-1.3899999856949;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;56.0;Zone 3
FR;50;50176;50260;L ETANG BERTRAND;NT50T;50T;49.4672203063961;-1.56027805805208;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;18.93;Zone 1
FR;50;50177;50360;ETIENVILLE;NT50S;50S;49.3766670227051;-1.43444395065312;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;48.9;Zone 3
FR;50;50178;50840;FERMANVILLE;NT50T;50T;49.6858329772947;-1.4541670084;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;10.86;Zone 1
FR;50;50179;50640;FERRIERES;NT50V;50V;48.5452766418461;-0.955555975437188;Villedieu-les-Po̻les;50800;48.8424;-1.23952;39.1;Zone 2
FR;50;50180;50420;FERVACHES;NT50V;50V;48.9972229003911;-1.08527803421022;Villedieu-les-Po̻les;50800;48.8424;-1.23952;20.6;Zone 2
FR;50;50181;50190;FEUGERES;NT50V;50V;49.1505546569821;-1.32055604457862;Villedieu-les-Po̻les;50800;48.8424;-1.23952;34.78;Zone 2
FR;50;50182;50190;LA FEUILLIE;NT50V;50V;49.1769447326658;-1.47638905048368;Villedieu-les-Po̻les;50800;48.8424;-1.23952;41.04;Zone 3
FR;50;50183;50580;FIERVILLE LES MINES;NT50T;50T;49.39083480835;-1.66805601119998;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;28.01;Zone 2
FR;50;50184;50340;FLAMANVILLE;NT50T;50T;49.5330543518071;-1.86388897895809;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;23.28;Zone 2
FR;50;50185;50800;FLEURY;NT50V;50V;48.8491668701167;-1.27638900279999;Villedieu-les-Po̻les;50800;48.8424;-1.23952;2.81;Zone 1
FR;50;50186;50700;FLOTTEMANVILLE;NT50S;50S;49.474445343018;-1.4541670084;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;58.32;Zone 3
FR;50;50187;50690;FLOTTEMANVILLE HAGUE;NT50T;50T;49.6219444274898;-1.72194397449488;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;10.09;Zone 1
FR;50;50188;50320;FOLLIGNY;NT50V;50V;48.8258323669429;-1.41111099719997;Villedieu-les-Po̻les;50800;48.8424;-1.23952;12.73;Zone 1
FR;50;50189;50140;FONTENAY;NT50V;50V;48.6300010681152;-1.03083300590521;Villedieu-les-Po̻les;50800;48.8424;-1.23952;28.17;Zone 2
FR;50;50190;50310;FONTENAY SUR MER;NT50S;50S;49.4897232055661;-1.31583297252659;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;54.68;Zone 3
FR;50;50191;50480;FOUCARVILLE;NT50S;50S;49.442501068115;-1.25611102581017;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;48.1;Zone 3
FR;50;50192;50420;FOURNEAUX;NT50V;50V;48.9674987792972;-1.03527796268458;Villedieu-les-Po̻les;50800;48.8424;-1.23952;20.44;Zone 2
FR;50;50193;50850;LE FRESNE PORET;NT50V;50V;48.7113876342773;-0.828611016273506;Villedieu-les-Po̻les;50800;48.8424;-1.23952;33.53;Zone 2
FR;50;50194;50310;FRESVILLE;NT50S;50S;49.4391670227047;-1.3558330535889;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;51.12;Zone 3
FR;50;50195;50150;GATHEMO;NT50V;50V;48.7658348083503;-0.974443972110728;Villedieu-les-Po̻les;50800;48.8424;-1.23952;21.25;Zone 2
FR;50;50196;50760;GATTEVILLE LE PHARE;NT50T;50T;49.6872215271;-1.282222032547;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;22.51;Zone 2
FR;50;50197;50450;GAVRAY;NT50V;50V;48.9111099243161;-1.35000002384189;Villedieu-les-Po̻les;50800;48.8424;-1.23952;11.14;Zone 1
FR;50;50198;50560;GEFFOSSES;NT50V;50V;49.1291656494139;-1.55861103534701;Villedieu-les-Po̻les;50800;48.8424;-1.23952;39.53;Zone 2
FR;50;50199;50530;GENETS;NT50V;50V;48.6858329772949;-1.4761110544205;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.61;Zone 2
FR;50;50200;50850;GER;NT50V;50V;48.6830558776861;-0.788332998752587;Villedieu-les-Po̻les;50800;48.8424;-1.23952;37.61;Zone 2
FR;50;50201;50250;GERVILLE LA FORET;NT50S;50S;49.26859;-1.49247;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;44.12;Zone 3
FR;50;50202;50160;GIEVILLE;NT50V;50V;49.0144424438478;-0.978332996368382;Villedieu-les-Po̻les;50800;48.8424;-1.23952;27.06;Zone 2
FR;50;50203;50470;LA GLACERIE;NT50T;50T;49.6094436645512;-1.57027804851529;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;3.19;Zone 1
FR;50;50204;50250;GLATIGNY;NT50S;50S;49.2769432067872;-1.62777805328369;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;53.02;Zone 3
FR;50;50205;50300;LA GODEFROY;NT50V;50V;48.6911125183107;-1.28972196578982;Villedieu-les-Po̻les;50800;48.8424;-1.23952;17.22;Zone 1
FR;50;50206;50300;LA GOHANNIERE;NT50V;50V;48.7061119079589;-1.25472199916839;Villedieu-les-Po̻les;50800;48.8424;-1.23952;15.2;Zone 1
FR;50;50207;50390;GOLLEVILLE;NT50T;50T;49.4361114501949;-1.51611101627351;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;22.84;Zone 2
FR;50;50208;50190;GONFREVILLE;NT50S;50S;49.2391662597661;-1.3933329582214;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;36.33;Zone 2
FR;50;50209;50330;GONNEVILLE LE THEIL;NT50T;50T;49.639171600342;-1.46582996845252;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;8.55;Zone 1
FR;50;50210;50190;GORGES;NT50S;50S;49.2572212219241;-1.40666699409481;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;38.31;Zone 2
FR;50;50211;50330;GOUBERVILLE;NT50T;50T;49.689167022705;-1.31555604934688;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;20.25;Zone 2
FR;50;50212;50480;GOURBESVILLE;NT50S;50S;49.4216651916502;-1.40861105918878;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;51.63;Zone 3
FR;50;50213;50750;GOURFALEUR;NT50V;50V;49.0816688537598;-1.1111110448837;Villedieu-les-Po̻les;50800;48.8424;-1.23952;28.22;Zone 2
FR;50;50214;50420;GOUVETS;NT50V;50V;48.93416595459;-1.09583294391631;Villedieu-les-Po̻les;50800;48.8424;-1.23952;14.67;Zone 1
FR;50;50215;50560;GOUVILLE SUR MER;NT50V;50V;49.096942901611;-1.57888901233671;Villedieu-les-Po̻les;50800;48.8424;-1.23952;37.67;Zone 2
FR;50;50216;50620;GRAIGNES;NT50S;50S;49.2436103820801;-1.20416700839999;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;26.88;Zone 2
FR;50;50217;50370;LE GRAND CELLAND;NT50V;50V;48.6822204589842;-1.18361103534699;Villedieu-les-Po̻les;50800;48.8424;-1.23952;18.28;Zone 1
FR;50;50218;50400;GRANVILLE;NT50V;50V;48.8397216796879;-1.58722198009491;Villedieu-les-Po̻les;50800;48.8424;-1.23952;25.52;Zone 2
FR;50;50219;50200;GRATOT;NT50V;50V;49.0661125183108;-1.48916697502142;Villedieu-les-Po̻les;50800;48.8424;-1.23952;30.87;Zone 2
FR;50;50220;50440;GREVILLE HAGUE;NT50T;50T;49.6752777099611;-1.80055594444269;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;16.21;Zone 1
FR;50;50221;50450;GRIMESNIL;NT50V;50V;48.9555549621583;-1.35222196578979;Villedieu-les-Po̻les;50800;48.8424;-1.23952;15.05;Zone 1
FR;50;50222;50340;GROSVILLE;NT50T;50T;49.5094451904297;-1.74138903617859;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;18.16;Zone 1
FR;50;50223;50210;GUEHEBERT;NT50V;50V;48.972778320313;-1.3724999427795;Villedieu-les-Po̻les;50800;48.8424;-1.23952;17.47;Zone 1
FR;50;50224;50160;GUILBERVILLE;NT50S;50S;48.99055480957;-0.944444000720991;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;7.09;Zone 1
FR;50;50225;50410;LE GUISLAIN;NT50V;50V;48.9738883972173;-1.22805595397949;Villedieu-les-Po̻les;50800;48.8424;-1.23952;14.65;Zone 1
FR;50;50227;50310;LE HAM;NT50S;50S;49.4513893127441;-1.414999961853;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;54.6;Zone 3
FR;50;50228;50450;HAMBYE;NT50V;50V;48.9449996948241;-1.27861094474789;Villedieu-les-Po̻les;50800;48.8424;-1.23952;11.76;Zone 1
FR;50;50229;50730;HAMELIN;NT50V;50V;48.5452766418461;-1.20888900756839;Villedieu-les-Po̻les;50800;48.8424;-1.23952;33.12;Zone 2
FR;50;50230;50690;HARDINVAST;NT50T;50T;49.5788879394529;-1.64694404602052;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;7.87;Zone 1
FR;50;50231;50590;HAUTEVILLE SUR MER;NT50V;50V;48.9783325195312;-1.53833305835719;Villedieu-les-Po̻les;50800;48.8424;-1.23952;26.61;Zone 2
FR;50;50232;50570;HAUTEVILLE LA GUICHARD;NT50V;50V;49.1280555725101;-1.30166697502139;Villedieu-les-Po̻les;50800;48.8424;-1.23952;32.09;Zone 2
FR;50;50233;50390;HAUTTEVILLE BOCAGE;NT50S;50S;49.4263877868651;-1.4630559682846;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;54.46;Zone 3
FR;50;50234;50410;LA HAYE BELLEFOND;NT50V;50V;48.985557556152;-1.18499994277952;Villedieu-les-Po̻les;50800;48.8424;-1.23952;16.41;Zone 1
FR;50;50235;50270;LA HAYE D ECTOT;NT50T;50T;49.390556335449;-1.73249995708467;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;29.41;Zone 2
FR;50;50236;50250;LA HAYE DU PUITS;NT50S;50S;49.291389465332;-1.5413889884949;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;48.49;Zone 3
FR;50;50237;50320;LA HAYE PESNEL;NT50V;50V;48.798057556152;-1.3966670036316;Villedieu-les-Po̻les;50800;48.8424;-1.23952;12.55;Zone 1
FR;50;50238;50340;HEAUVILLE;NT50T;50T;49.5825004577641;-1.80027794837951;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;16.75;Zone 1
FR;50;50239;50180;HEBECREVON;NT50S;50S;49.1277770996092;-1.16583299636842;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;15.63;Zone 1
FR;50;50240;50340;HELLEVILLE;NT50T;50T;49.5561103820799;-1.78527796268461;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;17.08;Zone 1
FR;50;50241;50700;HEMEVEZ;NT50S;50S;49.4602775573732;-1.43638896942142;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;56.29;Zone 3
FR;50;50242;50440;HERQUEVILLE;NT50T;50T;49.6680564880372;-1.8763890266418;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;21.39;Zone 2
FR;50;50243;50200;HEUGUEVILLE SUR SIENNE;NT50V;50V;49.0338897705079;-1.51638901233668;Villedieu-les-Po̻les;50800;48.8424;-1.23952;29.41;Zone 2
FR;50;50244;50660;HERENGUERVILLE;NT50V;50V;48.9780578613282;-1.50111103057861;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.4;Zone 2
FR;50;50245;50640;HEUSSE;NT50V;50V;48.5072212219239;-0.900277972221373;Villedieu-les-Po̻les;50800;48.8424;-1.23952;44.87;Zone 3
FR;50;50246;50480;HIESVILLE;NT50S;50S;49.3716659545897;-1.2613890171051;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;41.19;Zone 3
FR;50;50247;50320;HOCQUIGNY;NT50V;50V;48.8163871765141;-1.40638899803157;Villedieu-les-Po̻les;50800;48.8424;-1.23952;12.59;Zone 1
FR;50;50248;50620;LE HOMMET D ARTHENAY;NT50S;50S;49.1883316040038;-1.18972194194792;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;21.42;Zone 2
FR;50;50249;50480;HOUESVILLE;NT50S;50S;49.3511123657228;-1.28722202777857;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;40.17;Zone 3
FR;50;50250;50250;HOUTTEVILLE;NT50S;50S;49.3380546569822;-1.36194396018982;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;42.21;Zone 3
FR;50;50251;50700;HUBERVILLE;NT50T;50T;49.5188903808591;-1.42972195148472;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;17.21;Zone 1
FR;50;50252;50510;HUDIMESNIL;NT50V;50V;48.864166259766;-1.4919439554214;Villedieu-les-Po̻les;50800;48.8424;-1.23952;18.68;Zone 1
FR;50;50253;50170;HUISNES SUR MER;NT50V;50V;48.6094436645508;-1.45138895511632;Villedieu-les-Po̻les;50800;48.8424;-1.23952;30.23;Zone 2
FR;50;50254;50640;HUSSON;NT50V;50V;48.5713882446287;-0.891389012336713;Villedieu-les-Po̻les;50800;48.8424;-1.23952;39.56;Zone 2
FR;50;50255;50660;HYENVILLE;NT50V;50V;48.9958343505858;-1.46805596351617;Villedieu-les-Po̻les;50800;48.8424;-1.23952;23.91;Zone 2
FR;50;50256;50540;ISIGNY LE BUAT;NT50V;50V;48.610832214355;-1.16694402694702;Villedieu-les-Po̻les;50800;48.8424;-1.23952;26.3;Zone 2
FR;50;50257;50440;JOBOURG;NT50T;50T;49.68444442749;-1.90416705608369;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;23.71;Zone 2
FR;50;50258;50310;JOGANVILLE;NT50S;50S;49.4700012207029;-1.34833300113682;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;53.81;Zone 3
FR;50;50259;50220;JUILLEY;NT50V;50V;48.5997238159179;-1.34138894081121;Villedieu-les-Po̻les;50800;48.8424;-1.23952;28.01;Zone 2
FR;50;50260;50520;JUVIGNY LES VALLEES;NT50V;50V;48.6794433593748;-1.02083301544188;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.23;Zone 2
FR;50;50261;50160;LAMBERVILLE;NT50S;50S;49.087501525879;-0.90833300352096;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;7.62;Zone 1
FR;50;50262;50800;LA LANDE D AIROU;NT50V;50V;48.81888961792;-1.27805602550512;Villedieu-les-Po̻les;50800;48.8424;-1.23952;3.85;Zone 1
FR;50;50263;50600;LAPENTY;NT50V;50V;48.5797233581538;-1.00472199916838;Villedieu-les-Po̻les;50800;48.8424;-1.23952;33.94;Zone 2
FR;50;50265;50430;LAULNE;NT50S;50S;49.2500000000002;-1.46972203254698;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;41.6;Zone 3
FR;50;50266;50450;LENGRONNE;NT50V;50V;48.934440612793;-1.3836100101471;Villedieu-les-Po̻les;50800;48.8424;-1.23952;14.71;Zone 1
FR;50;50267;50430;LESSAY;NT50S;50S;49.2202796936043;-1.5311110019684;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;43.87;Zone 3
FR;50;50268;50310;LESTRE;NT50T;50T;49.5269432067869;-1.33416700363162;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;21.81;Zone 2
FR;50;50269;50480;LIESVILLE SUR DOUVE;NT50S;50S;49.356666564941;-1.33444404602047;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;42.62;Zone 3
FR;50;50270;50700;LIEUSAINT;NT50S;50S;49.4772224426269;-1.47777795791632;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;59.58;Zone 3
FR;50;50271;50670;LINGEARD;NT50V;50V;48.7391662597662;-1.02555596828461;Villedieu-les-Po̻les;50800;48.8424;-1.23952;19.47;Zone 1
FR;50;50272;50660;LINGREVILLE;NT50V;50V;48.9530563354487;-1.52805602550507;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.47;Zone 2
FR;50;50273;50250;LITHAIRE;NT50S;50S;49.3005561828609;-1.48333299159998;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;45.67;Zone 3
FR;50;50274;50600;LES LOGES MARCHIS;NT50V;50V;48.5436096191409;-1.08611094951628;Villedieu-les-Po̻les;50800;48.8424;-1.23952;35.09;Zone 2
FR;50;50275;50370;LES LOGES SUR BRECEY;NT50V;50V;48.7677764892578;-1.17527794837949;Villedieu-les-Po̻les;50800;48.8424;-1.23952;9.55;Zone 1
FR;50;50276;50530;LOLIF;NT50V;50V;48.7338905334472;-1.39083302021032;Villedieu-les-Po̻les;50800;48.8424;-1.23952;16.41;Zone 1
FR;50;50277;50290;LONGUEVILLE;NT50V;50V;48.8558311462398;-1.54916703701021;Villedieu-les-Po̻les;50800;48.8424;-1.23952;22.77;Zone 2
FR;50;50278;50510;LE LOREUR;NT50V;50V;48.8711128234858;-1.43027794361107;Villedieu-les-Po̻les;50800;48.8424;-1.23952;14.36;Zone 1
FR;50;50279;50570;LE LOREY;NT50V;50V;49.0952796936038;-1.30583298206332;Villedieu-les-Po̻les;50800;48.8424;-1.23952;28.54;Zone 2
FR;50;50280;50570;LOZON;NT50V;50V;49.1422233581539;-1.26333296298982;Villedieu-les-Po̻les;50800;48.8424;-1.23952;33.39;Zone 2
FR;50;50281;50320;LA LUCERNE D OUTREMER;NT50V;50V;48.784999847412;-1.4263889789581;Villedieu-les-Po̻les;50800;48.8424;-1.23952;15.14;Zone 1
FR;50;50282;50870;LE LUOT;NT50V;50V;48.757499694824;-1.31916701793673;Villedieu-les-Po̻les;50800;48.8424;-1.23952;11.11;Zone 1
FR;50;50283;50680;LA LUZERNE;NT50S;50S;49.1413879394532;-1.04694402217859;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;11.33;Zone 1
FR;50;50284;50170;MACEY;NT50V;50V;48.5636100769039;-1.43222200870511;Villedieu-les-Po̻les;50800;48.8424;-1.23952;34.09;Zone 2
FR;50;50285;50260;MAGNEVILLE;NT50T;50T;49.4483337402342;-1.54388904571529;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;21.15;Zone 2
FR;50;50286;50540;LA MANCELLIERE;NT50V;50V;48.6423;-1.16418;Villedieu-les-Po̻les;50800;48.8424;-1.23952;22.93;Zone 2
FR;50;50287;50750;LA MANCELLIERE SUR VIRE;NT50V;50V;49.0677795410159;-1.0716700553894;Villedieu-les-Po̻les;50800;48.8424;-1.23952;27.92;Zone 2
FR;50;50288;50300;MARCEY LES GREVES;NT50V;50V;48.6986122131351;-1.38972198963172;Villedieu-les-Po̻les;50800;48.8424;-1.23952;19.43;Zone 1
FR;50;50289;50190;MARCHESIEUX;NT50S;50S;49.1883316040038;-1.29166698455812;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;27.01;Zone 2
FR;50;50290;50220;MARCILLY;NT50V;50V;48.6497230529789;-1.25166702270512;Villedieu-les-Po̻les;50800;48.8424;-1.23952;21.45;Zone 2
FR;50;50291;50410;MARGUERAY;NT50V;50V;48.8966674804688;-1.14027798175812;Villedieu-les-Po̻les;50800;48.8424;-1.23952;9.46;Zone 1
FR;50;50292;50570;MARIGNY LE LOZON;NT50V;50V;49.0983314514163;-1.24333298206329;Villedieu-les-Po̻les;50800;48.8424;-1.23952;28.46;Zone 2
FR;50;50293;50600;MARTIGNY;NT50V;50V;48.6150016784671;-1.10611104965212;Villedieu-les-Po̻les;50800;48.8424;-1.23952;27.13;Zone 2
FR;50;50294;50690;MARTINVAST;NT50T;50T;49.5958328247072;-1.65999996662138;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;7.12;Zone 1
FR;50;50295;50410;MAUPERTUIS;NT50V;50V;48.956943511963;-1.20000004768373;Villedieu-les-Po̻les;50800;48.8424;-1.23952;13.06;Zone 1
FR;50;50296;50330;MAUPERTUS SUR MER;NT50T;50T;49.6586112976072;-1.48249995708472;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;7.73;Zone 1
FR;50;50297;50880;LA MEAUFFE;NT50S;50S;49.1786117553709;-1.10944402217863;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;17.05;Zone 1
FR;50;50298;50500;MEAUTIS;NT50S;50S;49.2788887023928;-1.30083298683169;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;34.32;Zone 2
FR;50;50299;50580;LE MESNIL;NT50T;50T;49.370555877686;-1.69222199916838;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;30.62;Zone 2
FR;50;50300;50520;LE MESNIL ADELEE;NT50V;50V;48.7024993896482;-1.07249999046328;Villedieu-les-Po̻les;50800;48.8424;-1.23952;19.82;Zone 1
FR;50;50301;50450;LE MESNIL AMAND;NT50V;50V;48.884166717529;-1.36055600643162;Villedieu-les-Po̻les;50800;48.8424;-1.23952;10.02;Zone 1
FR;50;50302;50570;LE MESNIL AMEY;NT50V;50V;49.1049995422362;-1.20888900756839;Villedieu-les-Po̻les;50800;48.8424;-1.23952;29.29;Zone 2
FR;50;50303;50620;LE MESNIL ANGOT;NT50S;50S;49.2244453430178;-1.19527804851533;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;24.77;Zone 2
FR;50;50304;50510;LE MESNIL AUBERT;NT50V;50V;48.9480552673339;-1.41333305835718;Villedieu-les-Po̻les;50800;48.8424;-1.23952;17.33;Zone 1
FR;50;50305;50110;LE MESNIL AU VAL;NT50T;50T;49.606109619141;-1.5238889455795;Cherbourg-en-Cotentin;50110;49.636686199802;-1.584116884115;5.52;Zone 1
FR;50;50306;50540;LE MESNIL BOEUFS;NT50V;50V;48.627778154481;-1.150067095153;Villedieu-les-Po̻les;50800;48.8424;-1.23952;24.76;Zone 2
FR;50;50307;50450;LE MESNIL BONANT;NT50V;50V;48.899546284953;-1.300020025891;Villedieu-les-Po̻les;50800;48.8424;-1.23952;7.75;Zone 1
FR;50;50308;50490;LE MESNILBUS;NT50V;50V;49.1347236633301;-1.34833300113682;Villedieu-les-Po̻les;50800;48.8424;-1.23952;33.47;Zone 2
FR;50;50309;50320;LE MESNIL DREY;NT50V;50V;48.809546;-1.4203368;Villedieu-les-Po̻les;50800;48.8424;-1.23952;13.77;Zone 1
FR;50;50310;50570;LE MESNIL EURY;NT50S;50S;49.1527786254881;-1.23749995231628;Cond̩-sur-Vire;50890;49.046229053341;-0.991599705415;21.51;Zone 2
FR;50;50311;50450;LE MESNIL GARNIER;NT50V;50V;48.8672218322753;-1.3072220087051;Villedieu-les-Po̻les;50800;48.8424;-1.23952;5.68;Zone 1
FR;50;50312;50670;LE MESNIL GILBERT;NT50V;50V;48.7161102294922;-1.06222200393678;Villedieu-les-Po̻les;50800;48.8424;-1.23952;19.16;Zone 1
